,Topic,Word,Tweets
3,25,join,"We are introducing you the team of $KAINET. If you have any questions join our telegram group. Transparency is important ! 💪🏽

$AXS $SAND $BTC $ETH $FLOKI $HEROS $ALICE $GALA $ERN $TVK #NFT #GAMING https://t.co/txMtinBxbt"
4,25,join,"So inspired by @FoxyFungible @StacieABuhler &amp;many #NFT #womenleaders today...

1) Diversity is not sth we sell for help, but sth we build to support

2) Don't just join a community. Be the community. We are all #builders

3) Had a great time with those guys LOL... @Dougy_buller https://t.co/S1iPZdKLGX"
0,25,member,"#Santafloki Workshop is now OPEN for NFT minting!
Please use link below to mint your NFTs in your Dapp browser on either Trust wallet or MetaMask.
https://t.co/XJTEHJpmWT
Remember, 50% of the proceeds go to Charity!
#Christmas2021 #ChristmasEve #cryptocurrency #NFT #NFTCommunity https://t.co/cPFzTbPUci"
1,25,member,"#NFT projects should come up with more clever, interactive and ethical ways to  build their communities. This tagging 10 people BS and then making people grind on discord is totally unethical. 

Your prospective community members should be treated with respect not made to grind."
2,25,member,Remember why u got into #NFT to be a part of community. It’s their project they can do what they want but u cannot deny that they’ve thought about community since day one &amp; have thought a hundred steps forward. One day it will all be clear. Just trust. Remember they are human too
3,25,member,"@jaesun_han ""Joseon Dynasty""
It's time for our dynasty to expand globally with NFT.

1) Transparent in the process and member and operating Github.
2) Growing with a strong community.
3) Completed a live AMA successfully.

Homepage: https://t.co/O992ICVSC7
Docs: https://t.co/f5hCdFYn0L https://t.co/yYH9lNbp8G"
4,25,member,"@NFTethics Since Oct the team has had to pivot and wait for certain approvals from The Mamba foundation. They keep the active discord members up to speed regularly. In the meantime they have given out Merch, nba tickets and TopShot moments to keep the community thriving"
0,25,project,"I’ve been here on Twitter for FIVE YEARS screaming for equality. Specifically women and minorities. 

So understand me before you try selling me an NFT project dominated with a team of men. 

Just stop doing this or I’m going to start blocking you. No joke."
1,25,project,"@NFTethics The best thing they can do to lower the risk and nip this in the butt is dox right now. 
There was talk during an ama during which they said Ernest, the project lead, would dox himself if the floor price on OS reached at least 3-4 eth"
2,25,project,"Love how diverse the #NFT community is. Literally can be any age, a 12 year old make $400k off a project he made, literally anyone can start whenever 🙏"
3,25,project,"@Molzy_NFT I agree, check out #vNFT and the #VeFam community. 

Transparency is important. You might just have a change of heart. 

Solid projects, great communities, and super early to the space."
4,25,project,@duckdarryl @KarafuruNft @Jejouw @NFTethics Only 30? Must be a good guy who wants good things for his project.
0,25,trust,Tomorrow is a MASSIVE day just trust us 😵‍💫😵‍💫 &gt; In the meantime here’s a few more generative UpsideDownSmileys from our upcoming 1000 NFT/Hoodie drop! 🙃 This drop is gonna go crazzzzzyyyy 🚀 @vccess_official #NFT #NFTCommunity #PHYGITAL #GenerativeArt #GenerativeMerch https://t.co/6QmneJjCJq
1,25,trust,"guys, buy a cool cat right now. just trust me one this #coolcatsnft #nft"
2,25,trust,"@2Yeahyeah @batsoupyum @GuidoDisalle @beaniemaxi @punk3178 I got the twofor, batsoupyum and 2yeahyeah 😮. It's an honor Gentlemen and I honestly look up to you both a great deal in this space. Thanks for granting me the trust to not blow up your DM's nor to hurt your feed. I'll do my best to be as valuable to you guys as you are to me.🙏"
3,25,trust,"Getting to know each one of our NFT holders has been a true joy in our project. DM's &amp; discussions about what we are building &amp; our vision is the best part of this journey. Our vision &amp; the trust that is involved in both investor &amp; founder relationships is real &amp; special. 
#NFT"
4,25,trust,metamask trust wallet support seed phrase recovery bitcoin shib ethereum network nft airdrop help telegram moon coinbase defi dapp shiba inu dogecoin giveaway retweet elon musk free nfts crypto punks opensea free raffle hacked I want this on a shirt banned from Instagram
0,25,community,"....❣️Women❣️
❤️‍🔥You can do it❤️‍🔥
💝Trust your self💝

https://t.co/rXh9STGEK0

#NFT #WomenOfCrypto #WomeninNFT #NFTJapan #NFTThaicommunity #PolygonNFT #openseanfts #NFTcollectibles #NFTCollection https://t.co/Q07E2Y0vVq"
1,25,community,Hey #SolanaNFTs community tired of rugs? Well come mint a @SOLS8N from a very strong organic community 💪🏼The dev team is solid always very transparent! I can say we won’t get rugged over here 👈🏼 #Solana #NFT
2,25,community,@markwbarber Thank you so much for your trust and support and for sharing your thoughts about my project. This is greatly appreciated and honestly means a lot to me. Glad to have you as a part of our community 🤗🥰
3,25,community,"Be different. 

We celebrate diversity in the Frontyard. No matter your gender, race, religion, all that matters is how you perform on the field.

Come be a part of something bigger than jpgs

#nftcommunity #nft https://t.co/3ubCaO2LAH"
4,25,community,@wordsofNFTs @NFTethics Baited that comment out fairly easily. That’s not the type of community the NFT space should have. https://t.co/pbYaCFm2zB
0,25,discord,"I minted @dead666society because - 

😈Community oriented roadmap - Investing back into the artists
😈Amazing art and community (see their discord)
😈Transparent artist (Yes I will bring you sweets @Crypto_Devils )
😈 Low entry point (0.035 )
Did you see today's auction 🤯

#NFT https://t.co/SmH1JsmHwS"
1,25,discord,"@cerealclubnft @SakoWaves @andytreys_ This whole thing was weird well before NFTethics comments. 
I’m not saying it’s a scam but it’s odd. 
Your cofounders are nobodies with a minimal following but have rifled an unknown project to 150k followers since December 🤔. 
Your discord is STILL locked before a public mint?"
2,25,discord,"This dynamic duo is on a mission 🕶️

Which one is your favorite? 👇
❤️⬅️➡️🖤

@diverse 

#nft #NFTCommunity #art #discord #opensea #diverse #NFTProject https://t.co/3VBjgCwjfH"
3,25,discord,"It’s crazy how many bots respond to your tweets if you simply include keywords like:

MetaMask, meta, mask, Phantom, Yoroi, Trust Wallet, support, assistance, bitcoin, shiba, NFT, Ethereum, Floki, inu, discord, crypto, MEW, invest, seed phrase, forgot, private key, help"
4,25,discord,"A tweet led me to @AngryBunnyClub, so am tweeting about it to give you guys a chance to join an underrated project that is one of the most transparent ones out there.  You can track the royalty wallet (royalties distributed to NFT holders) every 2hrs on their discord. 👍👏🐰 https://t.co/m5OrhCIzor"
0,26,supply,"I trust and hold many metaverse projects over #Solana NFT ecosystem, but @_portals_  is the king without any doubt. Their numbers are just awesome:
- 1,28% listed with 64 from 5k supply.
- FP of 90SOL ivory, 500SOL Onyx and 2.4k Vision
- Highest 7d volume of high marketcap prjcts https://t.co/vx1VnzjWRw"
1,26,supply,"With a circulating supply of 27 Million, and 200 Million total supply of $ARIA20 tokens,and an all time high of $4.53, $ARIA20 is a good token to bag at this time, as they are bridging Fashion brands with #Web3, their projedty is made up of trust, respect and transparency.
#NFT"
2,26,supply,"Not only #Crypto, it’s happening all across equity and bond markets. #Bitcoin miners are selling off, the exchange supply is dwindling. 

A selling pressure is happening in the stock market driven by fears over the global inflation, and NFT degens are bullish on “builders”🫡"
3,26,supply,"@FuZzyy_14 @duckdarryl @KarafuruNft @Jejouw @NFTethics Nahh bro they are not transprent enough for the WL supply, you can ask everyone who grind on their discord that most of the WL went to his relatives rather than ppl who grinded 5K mssgs. Poke @OttoSuwenNFT"
4,26,supply,"@SXP_TO_THE_MOON @AltcoinDailyio - Burn + capped supply
- BSC
- BinancePay
- Binance Card
- NFT marketplaces
- Staking Rewards
- Launchpads/Pools
- Closest thing you get to equity in the future largest financial company in the world.
- @cz_binance at the Helm

If you dont hold $BNB you're NGMI.

#Binance #BNB"
0,26,diverse,The NFT panel discussion last week!! ✨ place was filled up with a diverse crowd of people wanting to learn more about this space! There’s no one NFT type out there ☺️ #NFTs https://t.co/vTf9FtMbvC
1,26,diverse,"A collection of 5555 amazing, diverse, desirable women supermodel NFTs..  
Divas desirable 🔥

Pre sale soon
at 0.03eth✨ Book 👇
https://t.co/1q6sghg166
@divasdesirable
@Sumieye5

#Nft #nftproject #nftmint #NFTGiveaways #NFTCommunity #nftart #nftcollector #NFTcollectibles https://t.co/CVF29LOwVj"
2,26,diverse,"I would highly recommend checking this #NFT project :
@diverse 
https://t.co/Pjce8MP4mT"
3,26,diverse,"""Handmade Abstract"" A diverse and spectacular collection.
🖌️https://t.co/5GQ64kHno5
#⃣ #NFT #NFTs #nft #nfts #nftcollector #nft #NFTPhoto #NFTCommunity #NFTcollection #NFTcollectibles #nftartist #withfoundation 
Check out this item on OpenSea https://t.co/UTfKmTGOpa via @opensea https://t.co/ejUx1TxPjb"
4,26,diverse,"Looks like Web3.0 will have the most diverse origins yet. 

#WAGMI #BAYC"
0,26,sleep,"Trust the process. 
When you can't sleep because of the dip.

Just sharing. :)
Good evening #nftfamily

#nft #nfts #nftart #abrahamlincoln #icon #nftartist #nftcollector #cro https://t.co/dPmV4iwnMg"
1,26,sleep,"@takoa__ I haven't felt so passionate in the NFT space for a long time. I believe many are sleeping on @TheBearCollect project. 

Community is united and the team is authentic and transparent with whatever happens behind the scenes + the art created by @0xUnChained is out of this world. https://t.co/RYQC4hlJrH"
2,26,sleep,"And why I believe in this team HEAVY!! 🧨🧨

As a co-founder of an NFT project myself, I see so much talent in this team. I see a fun game from a team that delivers. 

Trust me, the founder Kenny wakes up early and goes to sleep late 🤣 

Him and the teams work ethic is insane!!"
3,26,sleep,"is the pullback over? @worldofwomennft
 
7eth floor held. current floor 8.08 w/ 15 listed until 9eth.

imo, THE sleeping giant of the bluechips. 

daily chart is ready to explode all it needs is a touch of volume and💥. i have positional bias. 

dyor nfa

#WomensHistoryMonth #NFT https://t.co/dkTlGrTiKb"
4,26,sleep,"gm, I trust everyone in the NFT space got enough sleep last night"
0,26,power,"I believe in the power of inclusion and diversity in the mega diverse Universe we live in ! ✨🌌✨

#NFT #NFTCollection #WomenInNFTs #CryptoChic https://t.co/eoJQfP5Dou"
1,26,power,"Our intention with #wownft is to balance representativity in the #nft space while contributing to its growth and supporting causes that are close to our hearts, all through a collection of powerful, diverse and awesome women🦸‍♀️.

We hope you'll be part of this journey 🌈!"
2,26,power,"🇺🇸Today a new member is joining the family🤩 She is Valentina and we are hyped for her incorporation! 

Through her murals, she seeks to empower women and gender equality. 

We will show you her talent during the upcoming days! https://t.co/ZkxboNdYkx"
3,26,power,"founded in germany 🇩🇪 to empower women* in #web3 &amp; #nft business, creation &amp; investment, through inspo &amp; education by @dajana_eder 

this artwork is by @vanshikaNFT and will be our #NewProfilePic to represent the importance of diversity in the growing #web3 space. https://t.co/hY8a4iPKiV"
4,26,power,WOW! Fantastic art by our multi-talented Land Ambassador @Innamodja. She co-founded @codegreen_nft to harness the power of creativity for #Climate and #SocialJustice. Inna is also on the team of @worldofwomennft that celebrates women's diversity and power. #UNCCDgender #NFTs 🙌🏿🙌🏿
