Topic,Word,Tweets
28,say,"We thought that the irony was obvious, but around 50% of the people didn't get it looking at the comments.

We meant to say: don't mint this stuff. They are not on LinkedIn.

If you don't get obvious irony, how can you see through not so obvious scams?

https://t.co/bRk1kqsWUJ"
28,say,13/ The reason for saying this is that one of the founders has a history of multiple failed projects (and Twitter accounts). He also removed his current business Pluck Esports (which was not very successful) from his Twitter profile. https://t.co/rUwTtmLO2F
28,right,"We knew his identity and ""track record"" (as far as you can speak of that when you are 19/20 years old) already for quite a while, but had hoped that he (and his father) would have made the right decision...

https://t.co/INEvVHLab1"
28,right,"2/ The CEO of MoonPay, @isotowright, gave an interview with @theblock__, but some of the questions were not (properly) answered, so we would like to ask these questions again. The article can be found here (and we will refer to it in the tweets below): https://t.co/NIsofaeOtN"
28,right,"The Web3/NFT space can be regarded as a microcosm of the VC world based on the right connections, buying low &amp; selling high, over-hyping and lots of phony philanthropy &amp; fake positivity. We will soon shine a light on all the VCs/individuals involved in pushing this space forward."
28,right,11/ We called out MontanaBlack with his &gt;20M followers and his right-hand man. The latter deleted or changed his Twitter account immediately afterwards. https://t.co/JkUIiPooOV
28,right,"16/ We stumbled upon 4chan threads from 2014 &amp; 2016 that mentioned the term “Kali Yuga” and a French far right politician tweeted about it in 2015. In July 2019, a Telegram group called the ""Kali Yuga Surfing Club"" opened, featuring alt-right/Nazi-centric memes. https://t.co/muPNRGbJqY"
28,year,"We knew his identity and ""track record"" (as far as you can speak of that when you are 19/20 years old) already for quite a while, but had hoped that he (and his father) would have made the right decision...

https://t.co/INEvVHLab1"
28,year,"NEW 1/1 NFT drop in the DIVERSE METAVERSE 👽👽👽

Year 3000 - the year of teleportation 
https://t.co/Kz5fKEbtPG

#NFTs #NFTCommunity #WomeninNFTs #futuristic https://t.co/kkqleWCIMS"
28,year,"More 1 year I working on
#TheGuardianMuses❤️
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/raoEuNq1xh"
28,year,"Someone sees HypeFriends (HF) using 2-year old art and asks them: is this your artist? ""Yes, it's our designer"", they say! Then we ask @Lomax71809176 and he tells HF stole his art. HF then quickly deletes their tweets and turns the story around: he left us 2 weeks ago. Red Flag! https://t.co/5bszFxlJW8"
28,year,"2/ And thread 2 (which mentions that their ""biggest client is @reshadeth a 15 year old""). It involves (in)direct proof of identity fraud, getting around KYC/AML laws, wire fraud, giving and/or receiving capital assets to a minor which legally cannot invest
https://t.co/6SRAIKiD5m https://t.co/P14TgEQxW1"
28,thing,"@jucamunga @shakkablood @HPPRSNFT You’re right, we’re all learning. It’s good to reflect on it all as we go and I appreciate the discussion! Even presale spots from other communities can feel risky as it’s almost completely utilising the trust already built in one community for something that isn’t established."
28,thing,"17/ Gargamel mentioned in an interview that they ""knew all about what this world was"", things are not ""just random"" which can also be concluded from the complicated puzzle that BAYC posted that ultimately could only be deciphered by a team of professionals https://t.co/rtp0fdAY6t https://t.co/oYjLHfDYty"
28,thing,"25/ It starts to become a space created by unethical people for unethical people. We have many powerful/unethical enemies, but we have even more powerless/ethical friends. We have used this account to protect that latter category against the former. Nothing more and nothing less."
28,thing,Good take as usual. The wash trading still rubs me the wrong way but everything was transparent and if this is news to you you didn't DYOR.
28,thing,"3/ We have not been active in BapesClan Discord, but listened to limited parts of a couple of Twitter Spaces and did some online research as well. The high mint price is always by definition a red flag, especially for a project that claims to do everything for their community."
28,money,17/ You don’t have to be a genius to understand that a lot of that dirty money has been shifted to crypto and that the art world is notorious for its corruption and money laundering potential: https://t.co/83vlBonyHK https://t.co/BBUfOUMfnU
28,money,1/ Our idea to make this space more ethical is by making morality more valuable than money in the future. It will pay off to behave ethically and it will cost you if you behave immorally. We provide a decentralized self-regulatory blueprint as a starting point for discussion.
28,money,"9/ When looking at Zagabond’s digital footprint, he was involved in daily fantasy sports (like quite a few NFT influencers) and seemed to have a preoccupation with money, asking for the quickest way to make $1000 USD and selling lots of his used clothes. https://t.co/grPMuaUtCZ"
28,money,"4/ This example highlights the issue of “perverse incentives”. Founders get most of the money during the minting process when the project is only based on “hype”. This continue during the “honeymoon period”, when still a lot of things are promised and OS royalties are flowing in."
28,money,"23/ We do think that it is problematic when we don’t know the ulterior ideology/intentions of the founders, certainly when so much money is involved and all these opportunistic VCs and celebrities are blindly aping into this project. More clarity should be provided."
28,know,"3/ This is not the best way of using our time. Many scammers, fraudsters, thieves and criminals IRL are behaving in the same in the digital world, so it only confirms what most will already know. There are also too many to report about."
28,know,"The below project minting today would rake in 21800-27275 ETH. Worst case: &gt;$80 million.

Scammers know that people are getting smarter by the day. So why not try it one more time in a big way?

If they only mint out 10%, it's still an easy $6.5 million.

https://t.co/HjnfLA5kY0 https://t.co/4dPqEIIWop"
28,know,"15/ Just so that people know, @NFT asked $20000-$25000 per IG post and the minimum amount was 5 posts, to they would rake in anyway $100k- $125k per project! They also suggested that more posts is relatively cheaper, so ideal for scammers with multiple projects. https://t.co/pe18LOJWDy"
28,know,@RijksdaalderNFT Because there is no centralized entity that keeps track of each project either in advance of minting or afterwards. Also no one knows the connections IRL between the founders and funders of all these projects. They are all in some way (inter)connected.
28,know,"3/ One profile clearly shows involvement in this project and his real Twitter account is screenshotted below. The reason we know this is that when he handed over the project to the community, people discovered this. https://t.co/JvDzlrchti"
28,people,"History will judge very hard on big social media influencers on Twitter, Instagram, TikTok, YouTube, etc., pretending to be reputable and reliable, for selling a young generation of naive and easily influenced people worthless NFTs for tens of millions of dollars."
28,people,"When you spend too much time solely on CT it's easy to forget how correlated crypto is to equities, other risk assets and sentiment. Just never see many people talking about it on my feed."
28,people,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/1JADFMNTkq"
28,people,"Why scammers &amp; fraudsters thrive? Research shows that people tend to default to trusting others over distrusting them, believing them over doubting them and going along with someone’s self-presentation rather than embarrassing them by calling them out. https://t.co/KAu7BQh7JG"
28,people,13/ Why is it interesting? Because the people behind Meta4Capital don’t seem to have the best reputation. There is quite a lot of communication with the SEC regarding their other company Rokk3r and they had to pay a significant fine. But it gets worse. https://t.co/CCNkOmmONc
28,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/8EzwgIczsk"
28,nft,"Gn Friends
I Repost for new followers
#TheGuardianMuses ❤️096
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT
#NFTCollection #NFTCommunity https://t.co/cSy6ZY8Ow4 via @opensea"
28,nft,"Gn Friends
I Repost for new followers
#TheGuardianMuses ❤️100
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT
#NFTCollection #NFTCommunity https://t.co/m7YJdoeOxV via @opensea"
28,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️039
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto  https://t.co/iNjWAvglgP via @opensea"
